"startTime";"endTime";"Solar power generation forecast - updated every 15 minutes"
"2026-03-04T22:45:00.000Z";"2026-03-04T23:00:00.000Z";0
"2026-03-04T23:00:00.000Z";"2026-03-04T23:15:00.000Z";0
"2026-03-04T23:15:00.000Z";"2026-03-04T23:30:00.000Z";0
"2026-03-04T23:30:00.000Z";"2026-03-04T23:45:00.000Z";0
"2026-03-04T23:45:00.000Z";"2026-03-05T00:00:00.000Z";0
"2026-03-05T00:00:00.000Z";"2026-03-05T00:15:00.000Z";0
"2026-03-05T00:15:00.000Z";"2026-03-05T00:30:00.000Z";0
"2026-03-05T00:30:00.000Z";"2026-03-05T00:45:00.000Z";0
"2026-03-05T00:45:00.000Z";"2026-03-05T01:00:00.000Z";0
"2026-03-05T01:00:00.000Z";"2026-03-05T01:15:00.000Z";0
"2026-03-05T01:15:00.000Z";"2026-03-05T01:30:00.000Z";0
"2026-03-05T01:30:00.000Z";"2026-03-05T01:45:00.000Z";0
"2026-03-05T01:45:00.000Z";"2026-03-05T02:00:00.000Z";0
"2026-03-05T02:00:00.000Z";"2026-03-05T02:15:00.000Z";0
"2026-03-05T02:15:00.000Z";"2026-03-05T02:30:00.000Z";0
"2026-03-05T02:30:00.000Z";"2026-03-05T02:45:00.000Z";0
"2026-03-05T02:45:00.000Z";"2026-03-05T03:00:00.000Z";0
"2026-03-05T03:00:00.000Z";"2026-03-05T03:15:00.000Z";0
"2026-03-05T03:15:00.000Z";"2026-03-05T03:30:00.000Z";0
"2026-03-05T03:30:00.000Z";"2026-03-05T03:45:00.000Z";0
"2026-03-05T03:45:00.000Z";"2026-03-05T04:00:00.000Z";0
"2026-03-05T04:00:00.000Z";"2026-03-05T04:15:00.000Z";0
"2026-03-05T04:15:00.000Z";"2026-03-05T04:30:00.000Z";0
"2026-03-05T04:30:00.000Z";"2026-03-05T04:45:00.000Z";0
"2026-03-05T04:45:00.000Z";"2026-03-05T05:00:00.000Z";0
"2026-03-05T05:00:00.000Z";"2026-03-05T05:15:00.000Z";0
"2026-03-05T05:15:00.000Z";"2026-03-05T05:30:00.000Z";9.7
"2026-03-05T05:30:00.000Z";"2026-03-05T05:45:00.000Z";19.5
"2026-03-05T05:45:00.000Z";"2026-03-05T06:00:00.000Z";29.2
"2026-03-05T06:00:00.000Z";"2026-03-05T06:15:00.000Z";74.6
"2026-03-05T06:15:00.000Z";"2026-03-05T06:30:00.000Z";99.5
"2026-03-05T06:30:00.000Z";"2026-03-05T06:45:00.000Z";124.4
"2026-03-05T06:45:00.000Z";"2026-03-05T07:00:00.000Z";149.3
"2026-03-05T07:00:00.000Z";"2026-03-05T07:15:00.000Z";169.2
"2026-03-05T07:15:00.000Z";"2026-03-05T07:30:00.000Z";193.6
"2026-03-05T07:30:00.000Z";"2026-03-05T07:45:00.000Z";217.9
"2026-03-05T07:45:00.000Z";"2026-03-05T08:00:00.000Z";242.2
"2026-03-05T08:00:00.000Z";"2026-03-05T08:15:00.000Z";274.8
"2026-03-05T08:15:00.000Z";"2026-03-05T08:30:00.000Z";292.9
"2026-03-05T08:30:00.000Z";"2026-03-05T08:45:00.000Z";311.1
"2026-03-05T08:45:00.000Z";"2026-03-05T09:00:00.000Z";329.2
"2026-03-05T09:00:00.000Z";"2026-03-05T09:15:00.000Z";335.2
"2026-03-05T09:15:00.000Z";"2026-03-05T09:30:00.000Z";345.6
"2026-03-05T09:30:00.000Z";"2026-03-05T09:45:00.000Z";355.9
"2026-03-05T09:45:00.000Z";"2026-03-05T10:00:00.000Z";366.3
"2026-03-05T10:00:00.000Z";"2026-03-05T10:15:00.000Z";383.5
"2026-03-05T10:15:00.000Z";"2026-03-05T10:30:00.000Z";384.6
"2026-03-05T10:30:00.000Z";"2026-03-05T10:45:00.000Z";385.3
"2026-03-05T10:45:00.000Z";"2026-03-05T11:00:00.000Z";386.4
"2026-03-05T11:00:00.000Z";"2026-03-05T11:15:00.000Z";385.8
"2026-03-05T11:15:00.000Z";"2026-03-05T11:30:00.000Z";386.4
"2026-03-05T11:30:00.000Z";"2026-03-05T11:45:00.000Z";386.4
"2026-03-05T11:45:00.000Z";"2026-03-05T12:00:00.000Z";385.8
"2026-03-05T12:00:00.000Z";"2026-03-05T12:15:00.000Z";358.3
"2026-03-05T12:15:00.000Z";"2026-03-05T12:30:00.000Z";338.5
"2026-03-05T12:30:00.000Z";"2026-03-05T12:45:00.000Z";318.8
"2026-03-05T12:45:00.000Z";"2026-03-05T13:00:00.000Z";299.1
"2026-03-05T13:00:00.000Z";"2026-03-05T13:15:00.000Z";262.5
"2026-03-05T13:15:00.000Z";"2026-03-05T13:30:00.000Z";236.1
"2026-03-05T13:30:00.000Z";"2026-03-05T13:45:00.000Z";209.7
"2026-03-05T13:45:00.000Z";"2026-03-05T14:00:00.000Z";183.2
"2026-03-05T14:00:00.000Z";"2026-03-05T14:15:00.000Z";147.9
"2026-03-05T14:15:00.000Z";"2026-03-05T14:30:00.000Z";121.4
"2026-03-05T14:30:00.000Z";"2026-03-05T14:45:00.000Z";94.8
"2026-03-05T14:45:00.000Z";"2026-03-05T15:00:00.000Z";68.3
"2026-03-05T15:00:00.000Z";"2026-03-05T15:15:00.000Z";19.8
"2026-03-05T15:15:00.000Z";"2026-03-05T15:30:00.000Z";13.2
"2026-03-05T15:30:00.000Z";"2026-03-05T15:45:00.000Z";6.6
"2026-03-05T15:45:00.000Z";"2026-03-05T16:00:00.000Z";0
"2026-03-05T16:00:00.000Z";"2026-03-05T16:15:00.000Z";0
"2026-03-05T16:15:00.000Z";"2026-03-05T16:30:00.000Z";0
"2026-03-05T16:30:00.000Z";"2026-03-05T16:45:00.000Z";0
"2026-03-05T16:45:00.000Z";"2026-03-05T17:00:00.000Z";0
"2026-03-05T17:00:00.000Z";"2026-03-05T17:15:00.000Z";0
"2026-03-05T17:15:00.000Z";"2026-03-05T17:30:00.000Z";0
"2026-03-05T17:30:00.000Z";"2026-03-05T17:45:00.000Z";0
"2026-03-05T17:45:00.000Z";"2026-03-05T18:00:00.000Z";0
"2026-03-05T18:00:00.000Z";"2026-03-05T18:15:00.000Z";0
"2026-03-05T18:15:00.000Z";"2026-03-05T18:30:00.000Z";0
"2026-03-05T18:30:00.000Z";"2026-03-05T18:45:00.000Z";0
"2026-03-05T18:45:00.000Z";"2026-03-05T19:00:00.000Z";0
"2026-03-05T19:00:00.000Z";"2026-03-05T19:15:00.000Z";0
"2026-03-05T19:15:00.000Z";"2026-03-05T19:30:00.000Z";0
"2026-03-05T19:30:00.000Z";"2026-03-05T19:45:00.000Z";0
"2026-03-05T19:45:00.000Z";"2026-03-05T20:00:00.000Z";0
"2026-03-05T20:00:00.000Z";"2026-03-05T20:15:00.000Z";0
"2026-03-05T20:15:00.000Z";"2026-03-05T20:30:00.000Z";0
"2026-03-05T20:30:00.000Z";"2026-03-05T20:45:00.000Z";0
"2026-03-05T20:45:00.000Z";"2026-03-05T21:00:00.000Z";0
"2026-03-05T21:00:00.000Z";"2026-03-05T21:15:00.000Z";0
"2026-03-05T21:15:00.000Z";"2026-03-05T21:30:00.000Z";0
"2026-03-05T21:30:00.000Z";"2026-03-05T21:45:00.000Z";0
"2026-03-05T21:45:00.000Z";"2026-03-05T22:00:00.000Z";0
"2026-03-05T22:00:00.000Z";"2026-03-05T22:15:00.000Z";0
"2026-03-05T22:15:00.000Z";"2026-03-05T22:30:00.000Z";0
"2026-03-05T22:30:00.000Z";"2026-03-05T22:45:00.000Z";0
"2026-03-05T22:45:00.000Z";"2026-03-05T23:00:00.000Z";0
"2026-03-05T23:00:00.000Z";"2026-03-05T23:15:00.000Z";0
"2026-03-05T23:15:00.000Z";"2026-03-05T23:30:00.000Z";0
"2026-03-05T23:30:00.000Z";"2026-03-05T23:45:00.000Z";0
"2026-03-05T23:45:00.000Z";"2026-03-06T00:00:00.000Z";0
"2026-03-06T00:00:00.000Z";"2026-03-06T00:15:00.000Z";0
"2026-03-06T00:15:00.000Z";"2026-03-06T00:30:00.000Z";0
"2026-03-06T00:30:00.000Z";"2026-03-06T00:45:00.000Z";0
"2026-03-06T00:45:00.000Z";"2026-03-06T01:00:00.000Z";0
"2026-03-06T01:00:00.000Z";"2026-03-06T01:15:00.000Z";0
"2026-03-06T01:15:00.000Z";"2026-03-06T01:30:00.000Z";0
"2026-03-06T01:30:00.000Z";"2026-03-06T01:45:00.000Z";0
"2026-03-06T01:45:00.000Z";"2026-03-06T02:00:00.000Z";0
"2026-03-06T02:00:00.000Z";"2026-03-06T02:15:00.000Z";0
"2026-03-06T02:15:00.000Z";"2026-03-06T02:30:00.000Z";0
"2026-03-06T02:30:00.000Z";"2026-03-06T02:45:00.000Z";0
"2026-03-06T02:45:00.000Z";"2026-03-06T03:00:00.000Z";0
"2026-03-06T03:00:00.000Z";"2026-03-06T03:15:00.000Z";0
"2026-03-06T03:15:00.000Z";"2026-03-06T03:30:00.000Z";0
"2026-03-06T03:30:00.000Z";"2026-03-06T03:45:00.000Z";0
"2026-03-06T03:45:00.000Z";"2026-03-06T04:00:00.000Z";0
"2026-03-06T04:00:00.000Z";"2026-03-06T04:15:00.000Z";0
"2026-03-06T04:15:00.000Z";"2026-03-06T04:30:00.000Z";0
"2026-03-06T04:30:00.000Z";"2026-03-06T04:45:00.000Z";0
"2026-03-06T04:45:00.000Z";"2026-03-06T05:00:00.000Z";0
"2026-03-06T05:00:00.000Z";"2026-03-06T05:15:00.000Z";0
"2026-03-06T05:15:00.000Z";"2026-03-06T05:30:00.000Z";10.7
"2026-03-06T05:30:00.000Z";"2026-03-06T05:45:00.000Z";21.4
"2026-03-06T05:45:00.000Z";"2026-03-06T06:00:00.000Z";32.1
"2026-03-06T06:00:00.000Z";"2026-03-06T06:15:00.000Z";79.3
"2026-03-06T06:15:00.000Z";"2026-03-06T06:30:00.000Z";106
"2026-03-06T06:30:00.000Z";"2026-03-06T06:45:00.000Z";132.6
"2026-03-06T06:45:00.000Z";"2026-03-06T07:00:00.000Z";159.3
"2026-03-06T07:00:00.000Z";"2026-03-06T07:15:00.000Z";191.3
"2026-03-06T07:15:00.000Z";"2026-03-06T07:30:00.000Z";217.8
"2026-03-06T07:30:00.000Z";"2026-03-06T07:45:00.000Z";244.3
"2026-03-06T07:45:00.000Z";"2026-03-06T08:00:00.000Z";270.8
"2026-03-06T08:00:00.000Z";"2026-03-06T08:15:00.000Z";295.9
"2026-03-06T08:15:00.000Z";"2026-03-06T08:30:00.000Z";318.7
"2026-03-06T08:30:00.000Z";"2026-03-06T08:45:00.000Z";341.5
"2026-03-06T08:45:00.000Z";"2026-03-06T09:00:00.000Z";364.3
"2026-03-06T09:00:00.000Z";"2026-03-06T09:15:00.000Z";392.4
"2026-03-06T09:15:00.000Z";"2026-03-06T09:30:00.000Z";406.6
"2026-03-06T09:30:00.000Z";"2026-03-06T09:45:00.000Z";420.9
"2026-03-06T09:45:00.000Z";"2026-03-06T10:00:00.000Z";435.1
"2026-03-06T10:00:00.000Z";"2026-03-06T10:15:00.000Z";438.4
"2026-03-06T10:15:00.000Z";"2026-03-06T10:30:00.000Z";449.4
"2026-03-06T10:30:00.000Z";"2026-03-06T10:45:00.000Z";449.4
"2026-03-06T10:45:00.000Z";"2026-03-06T11:00:00.000Z";438.4
"2026-03-06T11:00:00.000Z";"2026-03-06T11:15:00.000Z";437.3
"2026-03-06T11:15:00.000Z";"2026-03-06T11:30:00.000Z";423.1
"2026-03-06T11:30:00.000Z";"2026-03-06T11:45:00.000Z";408.9
"2026-03-06T11:45:00.000Z";"2026-03-06T12:00:00.000Z";394.6
"2026-03-06T12:00:00.000Z";"2026-03-06T12:15:00.000Z";366.7
"2026-03-06T12:15:00.000Z";"2026-03-06T12:30:00.000Z";342.1
"2026-03-06T12:30:00.000Z";"2026-03-06T12:45:00.000Z";317.5
"2026-03-06T12:45:00.000Z";"2026-03-06T13:00:00.000Z";292.9
"2026-03-06T13:00:00.000Z";"2026-03-06T13:15:00.000Z";260.8
"2026-03-06T13:15:00.000Z";"2026-03-06T13:30:00.000Z";232.1
"2026-03-06T13:30:00.000Z";"2026-03-06T13:45:00.000Z";203.5
"2026-03-06T13:45:00.000Z";"2026-03-06T14:00:00.000Z";174.9
"2026-03-06T14:00:00.000Z";"2026-03-06T14:15:00.000Z";141.7
"2026-03-06T14:15:00.000Z";"2026-03-06T14:30:00.000Z";115.8
"2026-03-06T14:30:00.000Z";"2026-03-06T14:45:00.000Z";89.8
"2026-03-06T14:45:00.000Z";"2026-03-06T15:00:00.000Z";63.9
"2026-03-06T15:00:00.000Z";"2026-03-06T15:15:00.000Z";21.3
"2026-03-06T15:15:00.000Z";"2026-03-06T15:30:00.000Z";14.2
"2026-03-06T15:30:00.000Z";"2026-03-06T15:45:00.000Z";7.1
"2026-03-06T15:45:00.000Z";"2026-03-06T16:00:00.000Z";0
"2026-03-06T16:00:00.000Z";"2026-03-06T16:15:00.000Z";0
"2026-03-06T16:15:00.000Z";"2026-03-06T16:30:00.000Z";0
"2026-03-06T16:30:00.000Z";"2026-03-06T16:45:00.000Z";0
"2026-03-06T16:45:00.000Z";"2026-03-06T17:00:00.000Z";0
"2026-03-06T17:00:00.000Z";"2026-03-06T17:15:00.000Z";0
"2026-03-06T17:15:00.000Z";"2026-03-06T17:30:00.000Z";0
"2026-03-06T17:30:00.000Z";"2026-03-06T17:45:00.000Z";0
"2026-03-06T17:45:00.000Z";"2026-03-06T18:00:00.000Z";0
"2026-03-06T18:00:00.000Z";"2026-03-06T18:15:00.000Z";0
"2026-03-06T18:15:00.000Z";"2026-03-06T18:30:00.000Z";0
"2026-03-06T18:30:00.000Z";"2026-03-06T18:45:00.000Z";0
"2026-03-06T18:45:00.000Z";"2026-03-06T19:00:00.000Z";0
"2026-03-06T19:00:00.000Z";"2026-03-06T19:15:00.000Z";0
"2026-03-06T19:15:00.000Z";"2026-03-06T19:30:00.000Z";0
"2026-03-06T19:30:00.000Z";"2026-03-06T19:45:00.000Z";0
"2026-03-06T19:45:00.000Z";"2026-03-06T20:00:00.000Z";0
"2026-03-06T20:00:00.000Z";"2026-03-06T20:15:00.000Z";0
"2026-03-06T20:15:00.000Z";"2026-03-06T20:30:00.000Z";0
"2026-03-06T20:30:00.000Z";"2026-03-06T20:45:00.000Z";0
"2026-03-06T20:45:00.000Z";"2026-03-06T21:00:00.000Z";0
"2026-03-06T21:00:00.000Z";"2026-03-06T21:15:00.000Z";0
"2026-03-06T21:15:00.000Z";"2026-03-06T21:30:00.000Z";0
"2026-03-06T21:30:00.000Z";"2026-03-06T21:45:00.000Z";0
"2026-03-06T21:45:00.000Z";"2026-03-06T22:00:00.000Z";0
"2026-03-06T22:00:00.000Z";"2026-03-06T22:15:00.000Z";0
"2026-03-06T22:15:00.000Z";"2026-03-06T22:30:00.000Z";0
"2026-03-06T22:30:00.000Z";"2026-03-06T22:45:00.000Z";0
"2026-03-06T22:45:00.000Z";"2026-03-06T23:00:00.000Z";0
"2026-03-06T23:00:00.000Z";"2026-03-06T23:15:00.000Z";0
"2026-03-06T23:15:00.000Z";"2026-03-06T23:30:00.000Z";0
"2026-03-06T23:30:00.000Z";"2026-03-06T23:45:00.000Z";0
"2026-03-06T23:45:00.000Z";"2026-03-07T00:00:00.000Z";0
"2026-03-07T00:00:00.000Z";"2026-03-07T00:15:00.000Z";0
"2026-03-07T00:15:00.000Z";"2026-03-07T00:30:00.000Z";0
"2026-03-07T00:30:00.000Z";"2026-03-07T00:45:00.000Z";0
"2026-03-07T00:45:00.000Z";"2026-03-07T01:00:00.000Z";0
"2026-03-07T01:00:00.000Z";"2026-03-07T01:15:00.000Z";0
"2026-03-07T01:15:00.000Z";"2026-03-07T01:30:00.000Z";0
"2026-03-07T01:30:00.000Z";"2026-03-07T01:45:00.000Z";0
"2026-03-07T01:45:00.000Z";"2026-03-07T02:00:00.000Z";0
"2026-03-07T02:00:00.000Z";"2026-03-07T02:15:00.000Z";0
"2026-03-07T02:15:00.000Z";"2026-03-07T02:30:00.000Z";0
"2026-03-07T02:30:00.000Z";"2026-03-07T02:45:00.000Z";0
"2026-03-07T02:45:00.000Z";"2026-03-07T03:00:00.000Z";0
"2026-03-07T03:00:00.000Z";"2026-03-07T03:15:00.000Z";0
"2026-03-07T03:15:00.000Z";"2026-03-07T03:30:00.000Z";0
"2026-03-07T03:30:00.000Z";"2026-03-07T03:45:00.000Z";0
"2026-03-07T03:45:00.000Z";"2026-03-07T04:00:00.000Z";0
"2026-03-07T04:00:00.000Z";"2026-03-07T04:15:00.000Z";0
"2026-03-07T04:15:00.000Z";"2026-03-07T04:30:00.000Z";0
"2026-03-07T04:30:00.000Z";"2026-03-07T04:45:00.000Z";0
"2026-03-07T04:45:00.000Z";"2026-03-07T05:00:00.000Z";0
"2026-03-07T05:00:00.000Z";"2026-03-07T05:15:00.000Z";2
"2026-03-07T05:15:00.000Z";"2026-03-07T05:30:00.000Z";20.2
"2026-03-07T05:30:00.000Z";"2026-03-07T05:45:00.000Z";38.4
"2026-03-07T05:45:00.000Z";"2026-03-07T06:00:00.000Z";56.6
"2026-03-07T06:00:00.000Z";"2026-03-07T06:15:00.000Z";98.3
"2026-03-07T06:15:00.000Z";"2026-03-07T06:30:00.000Z";129.1
"2026-03-07T06:30:00.000Z";"2026-03-07T06:45:00.000Z";159.9
"2026-03-07T06:45:00.000Z";"2026-03-07T07:00:00.000Z";190.6
"2026-03-07T07:00:00.000Z";"2026-03-07T07:15:00.000Z";225
"2026-03-07T07:15:00.000Z";"2026-03-07T07:30:00.000Z";254.6
"2026-03-07T07:30:00.000Z";"2026-03-07T07:45:00.000Z";284.2
"2026-03-07T07:45:00.000Z";"2026-03-07T08:00:00.000Z";313.9
"2026-03-07T08:00:00.000Z";"2026-03-07T08:15:00.000Z";344.1
"2026-03-07T08:15:00.000Z";"2026-03-07T08:30:00.000Z";367.5
"2026-03-07T08:30:00.000Z";"2026-03-07T08:45:00.000Z";390.8
"2026-03-07T08:45:00.000Z";"2026-03-07T09:00:00.000Z";414.2
"2026-03-07T09:00:00.000Z";"2026-03-07T09:15:00.000Z";436.5
"2026-03-07T09:15:00.000Z";"2026-03-07T09:30:00.000Z";449.9
"2026-03-07T09:30:00.000Z";"2026-03-07T09:45:00.000Z";463.3
"2026-03-07T09:45:00.000Z";"2026-03-07T10:00:00.000Z";476.7
"2026-03-07T10:00:00.000Z";"2026-03-07T10:15:00.000Z";481.2
"2026-03-07T10:15:00.000Z";"2026-03-07T10:30:00.000Z";491.4
"2026-03-07T10:30:00.000Z";"2026-03-07T10:45:00.000Z";491.4
"2026-03-07T10:45:00.000Z";"2026-03-07T11:00:00.000Z";481.2
"2026-03-07T11:00:00.000Z";"2026-03-07T11:15:00.000Z";480.8
"2026-03-07T11:15:00.000Z";"2026-03-07T11:30:00.000Z";467.7
"2026-03-07T11:30:00.000Z";"2026-03-07T11:45:00.000Z";454.6
"2026-03-07T11:45:00.000Z";"2026-03-07T12:00:00.000Z";441.6
"2026-03-07T12:00:00.000Z";"2026-03-07T12:15:00.000Z";419.6
"2026-03-07T12:15:00.000Z";"2026-03-07T12:30:00.000Z";395.5
"2026-03-07T12:30:00.000Z";"2026-03-07T12:45:00.000Z";371.3
"2026-03-07T12:45:00.000Z";"2026-03-07T13:00:00.000Z";347.1
"2026-03-07T13:00:00.000Z";"2026-03-07T13:15:00.000Z";316.7
"2026-03-07T13:15:00.000Z";"2026-03-07T13:30:00.000Z";285.4
"2026-03-07T13:30:00.000Z";"2026-03-07T13:45:00.000Z";254.1
"2026-03-07T13:45:00.000Z";"2026-03-07T14:00:00.000Z";222.8
"2026-03-07T14:00:00.000Z";"2026-03-07T14:15:00.000Z";182
"2026-03-07T14:15:00.000Z";"2026-03-07T14:30:00.000Z";150.2
"2026-03-07T14:30:00.000Z";"2026-03-07T14:45:00.000Z";118.4
"2026-03-07T14:45:00.000Z";"2026-03-07T15:00:00.000Z";86.5
"2026-03-07T15:00:00.000Z";"2026-03-07T15:15:00.000Z";30.3
"2026-03-07T15:15:00.000Z";"2026-03-07T15:30:00.000Z";20.2
"2026-03-07T15:30:00.000Z";"2026-03-07T15:45:00.000Z";10.1
"2026-03-07T15:45:00.000Z";"2026-03-07T16:00:00.000Z";0
"2026-03-07T16:00:00.000Z";"2026-03-07T16:15:00.000Z";0
"2026-03-07T16:15:00.000Z";"2026-03-07T16:30:00.000Z";0
"2026-03-07T16:30:00.000Z";"2026-03-07T16:45:00.000Z";0
"2026-03-07T16:45:00.000Z";"2026-03-07T17:00:00.000Z";0
"2026-03-07T17:00:00.000Z";"2026-03-07T17:15:00.000Z";0
"2026-03-07T17:15:00.000Z";"2026-03-07T17:30:00.000Z";0
"2026-03-07T17:30:00.000Z";"2026-03-07T17:45:00.000Z";0
"2026-03-07T17:45:00.000Z";"2026-03-07T18:00:00.000Z";0
"2026-03-07T18:00:00.000Z";"2026-03-07T18:15:00.000Z";0
"2026-03-07T18:15:00.000Z";"2026-03-07T18:30:00.000Z";0
"2026-03-07T18:30:00.000Z";"2026-03-07T18:45:00.000Z";0
"2026-03-07T18:45:00.000Z";"2026-03-07T19:00:00.000Z";0
"2026-03-07T19:00:00.000Z";"2026-03-07T19:15:00.000Z";0
"2026-03-07T19:15:00.000Z";"2026-03-07T19:30:00.000Z";0
"2026-03-07T19:30:00.000Z";"2026-03-07T19:45:00.000Z";0
"2026-03-07T19:45:00.000Z";"2026-03-07T20:00:00.000Z";0
"2026-03-07T20:00:00.000Z";"2026-03-07T20:15:00.000Z";0
"2026-03-07T20:15:00.000Z";"2026-03-07T20:30:00.000Z";0
"2026-03-07T20:30:00.000Z";"2026-03-07T20:45:00.000Z";0
"2026-03-07T20:45:00.000Z";"2026-03-07T21:00:00.000Z";0
"2026-03-07T21:00:00.000Z";"2026-03-07T21:15:00.000Z";0
"2026-03-07T21:15:00.000Z";"2026-03-07T21:30:00.000Z";0
"2026-03-07T21:30:00.000Z";"2026-03-07T21:45:00.000Z";0
"2026-03-07T21:45:00.000Z";"2026-03-07T22:00:00.000Z";0
"2026-03-07T22:00:00.000Z";"2026-03-07T22:15:00.000Z";0
"2026-03-07T22:15:00.000Z";"2026-03-07T22:30:00.000Z";0
"2026-03-07T22:30:00.000Z";"2026-03-07T22:45:00.000Z";0
"2026-03-07T22:45:00.000Z";"2026-03-07T23:00:00.000Z";0
"2026-03-07T23:00:00.000Z";"2026-03-07T23:15:00.000Z";0
"2026-03-07T23:15:00.000Z";"2026-03-07T23:30:00.000Z";0
"2026-03-07T23:30:00.000Z";"2026-03-07T23:45:00.000Z";0
"2026-03-07T23:45:00.000Z";"2026-03-08T00:00:00.000Z";0
"2026-03-08T00:00:00.000Z";"2026-03-08T00:15:00.000Z";0
"2026-03-08T00:15:00.000Z";"2026-03-08T00:30:00.000Z";0
"2026-03-08T00:30:00.000Z";"2026-03-08T00:45:00.000Z";0
"2026-03-08T00:45:00.000Z";"2026-03-08T01:00:00.000Z";0
"2026-03-08T01:00:00.000Z";"2026-03-08T01:15:00.000Z";0
"2026-03-08T01:15:00.000Z";"2026-03-08T01:30:00.000Z";0
"2026-03-08T01:30:00.000Z";"2026-03-08T01:45:00.000Z";0
"2026-03-08T01:45:00.000Z";"2026-03-08T02:00:00.000Z";0
"2026-03-08T02:00:00.000Z";"2026-03-08T02:15:00.000Z";0
"2026-03-08T02:15:00.000Z";"2026-03-08T02:30:00.000Z";0
"2026-03-08T02:30:00.000Z";"2026-03-08T02:45:00.000Z";0
"2026-03-08T02:45:00.000Z";"2026-03-08T03:00:00.000Z";0
"2026-03-08T03:00:00.000Z";"2026-03-08T03:15:00.000Z";0
"2026-03-08T03:15:00.000Z";"2026-03-08T03:30:00.000Z";0
"2026-03-08T03:30:00.000Z";"2026-03-08T03:45:00.000Z";0
"2026-03-08T03:45:00.000Z";"2026-03-08T04:00:00.000Z";0
"2026-03-08T04:00:00.000Z";"2026-03-08T04:15:00.000Z";0
"2026-03-08T04:15:00.000Z";"2026-03-08T04:30:00.000Z";0
"2026-03-08T04:30:00.000Z";"2026-03-08T04:45:00.000Z";0
"2026-03-08T04:45:00.000Z";"2026-03-08T05:00:00.000Z";0
"2026-03-08T05:00:00.000Z";"2026-03-08T05:15:00.000Z";5.4
"2026-03-08T05:15:00.000Z";"2026-03-08T05:30:00.000Z";20.9
"2026-03-08T05:30:00.000Z";"2026-03-08T05:45:00.000Z";36.3
"2026-03-08T05:45:00.000Z";"2026-03-08T06:00:00.000Z";51.8
"2026-03-08T06:00:00.000Z";"2026-03-08T06:15:00.000Z";85.3
"2026-03-08T06:15:00.000Z";"2026-03-08T06:30:00.000Z";109.6
"2026-03-08T06:30:00.000Z";"2026-03-08T06:45:00.000Z";133.9
"2026-03-08T06:45:00.000Z";"2026-03-08T07:00:00.000Z";158.2
"2026-03-08T07:00:00.000Z";"2026-03-08T07:15:00.000Z";195.8
"2026-03-08T07:15:00.000Z";"2026-03-08T07:30:00.000Z";223
"2026-03-08T07:30:00.000Z";"2026-03-08T07:45:00.000Z";250.2
"2026-03-08T07:45:00.000Z";"2026-03-08T08:00:00.000Z";277.5
"2026-03-08T08:00:00.000Z";"2026-03-08T08:15:00.000Z";311.3
"2026-03-08T08:15:00.000Z";"2026-03-08T08:30:00.000Z";334
"2026-03-08T08:30:00.000Z";"2026-03-08T08:45:00.000Z";356.6
"2026-03-08T08:45:00.000Z";"2026-03-08T09:00:00.000Z";379.3
"2026-03-08T09:00:00.000Z";"2026-03-08T09:15:00.000Z";397
"2026-03-08T09:15:00.000Z";"2026-03-08T09:30:00.000Z";410.9
"2026-03-08T09:30:00.000Z";"2026-03-08T09:45:00.000Z";424.9
"2026-03-08T09:45:00.000Z";"2026-03-08T10:00:00.000Z";438.9
"2026-03-08T10:00:00.000Z";"2026-03-08T10:15:00.000Z";453.7
"2026-03-08T10:15:00.000Z";"2026-03-08T10:30:00.000Z";460.5
"2026-03-08T10:30:00.000Z";"2026-03-08T10:45:00.000Z";460.5
"2026-03-08T10:45:00.000Z";"2026-03-08T11:00:00.000Z";453.7
"2026-03-08T11:00:00.000Z";"2026-03-08T11:15:00.000Z";453.3
"2026-03-08T11:15:00.000Z";"2026-03-08T11:30:00.000Z";443.3
"2026-03-08T11:30:00.000Z";"2026-03-08T11:45:00.000Z";436.6
"2026-03-08T11:45:00.000Z";"2026-03-08T12:00:00.000Z";426.5
"2026-03-08T12:00:00.000Z";"2026-03-08T12:15:00.000Z";393.1
"2026-03-08T12:15:00.000Z";"2026-03-08T12:30:00.000Z";369.5
"2026-03-08T12:30:00.000Z";"2026-03-08T12:45:00.000Z";345.8
"2026-03-08T12:45:00.000Z";"2026-03-08T13:00:00.000Z";322.2
"2026-03-08T13:00:00.000Z";"2026-03-08T13:15:00.000Z";305.9
"2026-03-08T13:15:00.000Z";"2026-03-08T13:30:00.000Z";275.9
"2026-03-08T13:30:00.000Z";"2026-03-08T13:45:00.000Z";246
"2026-03-08T13:45:00.000Z";"2026-03-08T14:00:00.000Z";216.1
"2026-03-08T14:00:00.000Z";"2026-03-08T14:15:00.000Z";173.7
"2026-03-08T14:15:00.000Z";"2026-03-08T14:30:00.000Z";142.9
"2026-03-08T14:30:00.000Z";"2026-03-08T14:45:00.000Z";112.1
"2026-03-08T14:45:00.000Z";"2026-03-08T15:00:00.000Z";81.2
"2026-03-08T15:00:00.000Z";"2026-03-08T15:15:00.000Z";27.9
"2026-03-08T15:15:00.000Z";"2026-03-08T15:30:00.000Z";18.6
"2026-03-08T15:30:00.000Z";"2026-03-08T15:45:00.000Z";9.3
"2026-03-08T15:45:00.000Z";"2026-03-08T16:00:00.000Z";0
"2026-03-08T16:00:00.000Z";"2026-03-08T16:15:00.000Z";0
"2026-03-08T16:15:00.000Z";"2026-03-08T16:30:00.000Z";0
