"startTime";"endTime";"Hydro power production - real-time data"
"2026-02-27T16:33:00.000Z";"2026-02-27T16:36:00.000Z";1844.5
"2026-02-27T16:36:00.000Z";"2026-02-27T16:39:00.000Z";1849.7
"2026-02-27T16:39:00.000Z";"2026-02-27T16:42:00.000Z";1836.2
"2026-02-27T16:42:00.000Z";"2026-02-27T16:45:00.000Z";1836.5
"2026-02-27T16:45:00.000Z";"2026-02-27T16:48:00.000Z";1828.3
"2026-02-27T16:48:00.000Z";"2026-02-27T16:51:00.000Z";1837.2
"2026-02-27T16:51:00.000Z";"2026-02-27T16:54:00.000Z";1833.3
"2026-02-27T16:54:00.000Z";"2026-02-27T16:57:00.000Z";1838.8
"2026-02-27T16:57:00.000Z";"2026-02-27T17:00:00.000Z";1835.8
"2026-02-27T17:00:00.000Z";"2026-02-27T17:03:00.000Z";1826.2
"2026-02-27T17:03:00.000Z";"2026-02-27T17:06:00.000Z";1816.8
"2026-02-27T17:06:00.000Z";"2026-02-27T17:09:00.000Z";1811.2
"2026-02-27T17:09:00.000Z";"2026-02-27T17:12:00.000Z";1807
"2026-02-27T17:12:00.000Z";"2026-02-27T17:15:00.000Z";1813.3
"2026-02-27T17:15:00.000Z";"2026-02-27T17:18:00.000Z";1812.3
"2026-02-27T17:18:00.000Z";"2026-02-27T17:21:00.000Z";1824.3
"2026-02-27T17:21:00.000Z";"2026-02-27T17:24:00.000Z";1824.8
"2026-02-27T17:24:00.000Z";"2026-02-27T17:27:00.000Z";1826
"2026-02-27T17:27:00.000Z";"2026-02-27T17:30:00.000Z";1825.2
"2026-02-27T17:30:00.000Z";"2026-02-27T17:33:00.000Z";1828.8
"2026-02-27T17:33:00.000Z";"2026-02-27T17:36:00.000Z";1823.2
"2026-02-27T17:36:00.000Z";"2026-02-27T17:39:00.000Z";1831
"2026-02-27T17:39:00.000Z";"2026-02-27T17:42:00.000Z";1828.2
"2026-02-27T17:42:00.000Z";"2026-02-27T17:45:00.000Z";1827.7
"2026-02-27T17:45:00.000Z";"2026-02-27T17:48:00.000Z";1823.2
"2026-02-27T17:48:00.000Z";"2026-02-27T17:51:00.000Z";1824
"2026-02-27T17:51:00.000Z";"2026-02-27T17:54:00.000Z";1821.5
"2026-02-27T17:54:00.000Z";"2026-02-27T17:57:00.000Z";1824.3
"2026-02-27T17:57:00.000Z";"2026-02-27T18:00:00.000Z";1826.8
"2026-02-27T18:00:00.000Z";"2026-02-27T18:03:00.000Z";1825.5
"2026-02-27T18:03:00.000Z";"2026-02-27T18:06:00.000Z";1816.2
"2026-02-27T18:06:00.000Z";"2026-02-27T18:09:00.000Z";1821
"2026-02-27T18:09:00.000Z";"2026-02-27T18:12:00.000Z";1812
"2026-02-27T18:12:00.000Z";"2026-02-27T18:15:00.000Z";1799.8
"2026-02-27T18:15:00.000Z";"2026-02-27T18:18:00.000Z";1794.5
"2026-02-27T18:18:00.000Z";"2026-02-27T18:21:00.000Z";1788.5
"2026-02-27T18:21:00.000Z";"2026-02-27T18:24:00.000Z";1788.8
"2026-02-27T18:24:00.000Z";"2026-02-27T18:27:00.000Z";1784.8
"2026-02-27T18:27:00.000Z";"2026-02-27T18:30:00.000Z";1784.5
"2026-02-27T18:30:00.000Z";"2026-02-27T18:33:00.000Z";1798.8
"2026-02-27T18:33:00.000Z";"2026-02-27T18:36:00.000Z";1792.2
"2026-02-27T18:36:00.000Z";"2026-02-27T18:39:00.000Z";1797.5
"2026-02-27T18:39:00.000Z";"2026-02-27T18:42:00.000Z";1796.2
"2026-02-27T18:42:00.000Z";"2026-02-27T18:45:00.000Z";1794.5
"2026-02-27T18:45:00.000Z";"2026-02-27T18:48:00.000Z";1761.2
"2026-02-27T18:48:00.000Z";"2026-02-27T18:51:00.000Z";1782.1
"2026-02-27T18:51:00.000Z";"2026-02-27T18:54:00.000Z";1794.5
"2026-02-27T18:54:00.000Z";"2026-02-27T18:57:00.000Z";1803
"2026-02-27T18:57:00.000Z";"2026-02-27T19:00:00.000Z";1804
"2026-02-27T19:00:00.000Z";"2026-02-27T19:03:00.000Z";1809.2
"2026-02-27T19:03:00.000Z";"2026-02-27T19:06:00.000Z";1824.1
"2026-02-27T19:06:00.000Z";"2026-02-27T19:09:00.000Z";1827
"2026-02-27T19:09:00.000Z";"2026-02-27T19:12:00.000Z";1826.7
"2026-02-27T19:12:00.000Z";"2026-02-27T19:15:00.000Z";1822
"2026-02-27T19:15:00.000Z";"2026-02-27T19:18:00.000Z";1805.5
"2026-02-27T19:18:00.000Z";"2026-02-27T19:21:00.000Z";1809.8
"2026-02-27T19:21:00.000Z";"2026-02-27T19:24:00.000Z";1802
"2026-02-27T19:24:00.000Z";"2026-02-27T19:27:00.000Z";1799.2
"2026-02-27T19:27:00.000Z";"2026-02-27T19:30:00.000Z";1809.3
"2026-02-27T19:30:00.000Z";"2026-02-27T19:33:00.000Z";1814
"2026-02-27T19:33:00.000Z";"2026-02-27T19:36:00.000Z";1812.8
"2026-02-27T19:36:00.000Z";"2026-02-27T19:39:00.000Z";1808.3
"2026-02-27T19:39:00.000Z";"2026-02-27T19:42:00.000Z";1791.8
"2026-02-27T19:42:00.000Z";"2026-02-27T19:45:00.000Z";1787.6
"2026-02-27T19:45:00.000Z";"2026-02-27T19:48:00.000Z";1782.3
"2026-02-27T19:48:00.000Z";"2026-02-27T19:51:00.000Z";1796.1
"2026-02-27T19:51:00.000Z";"2026-02-27T19:54:00.000Z";1811.5
"2026-02-27T19:54:00.000Z";"2026-02-27T19:57:00.000Z";1804.7
"2026-02-27T19:57:00.000Z";"2026-02-27T20:00:00.000Z";1763.4
"2026-02-27T20:00:00.000Z";"2026-02-27T20:03:00.000Z";1754.3
"2026-02-27T20:03:00.000Z";"2026-02-27T20:06:00.000Z";1735.4
"2026-02-27T20:06:00.000Z";"2026-02-27T20:09:00.000Z";1689.9
"2026-02-27T20:09:00.000Z";"2026-02-27T20:12:00.000Z";1679.2
"2026-02-27T20:12:00.000Z";"2026-02-27T20:15:00.000Z";1688.5
"2026-02-27T20:15:00.000Z";"2026-02-27T20:18:00.000Z";1654.7
"2026-02-27T20:18:00.000Z";"2026-02-27T20:21:00.000Z";1668.3
"2026-02-27T20:21:00.000Z";"2026-02-27T20:24:00.000Z";1689.7
"2026-02-27T20:24:00.000Z";"2026-02-27T20:27:00.000Z";1688.7
"2026-02-27T20:27:00.000Z";"2026-02-27T20:30:00.000Z";1694.7
"2026-02-27T20:30:00.000Z";"2026-02-27T20:33:00.000Z";1704.7
"2026-02-27T20:33:00.000Z";"2026-02-27T20:36:00.000Z";1717.2
"2026-02-27T20:36:00.000Z";"2026-02-27T20:39:00.000Z";1716.2
"2026-02-27T20:39:00.000Z";"2026-02-27T20:42:00.000Z";1718.3
"2026-02-27T20:42:00.000Z";"2026-02-27T20:45:00.000Z";1710.7
"2026-02-27T20:45:00.000Z";"2026-02-27T20:48:00.000Z";1709.8
"2026-02-27T20:48:00.000Z";"2026-02-27T20:51:00.000Z";1701.8
"2026-02-27T20:51:00.000Z";"2026-02-27T20:54:00.000Z";1695.5
"2026-02-27T20:54:00.000Z";"2026-02-27T20:57:00.000Z";1687
"2026-02-27T20:57:00.000Z";"2026-02-27T21:00:00.000Z";1683.3
"2026-02-27T21:00:00.000Z";"2026-02-27T21:03:00.000Z";1684
"2026-02-27T21:03:00.000Z";"2026-02-27T21:06:00.000Z";1589.1
"2026-02-27T21:06:00.000Z";"2026-02-27T21:09:00.000Z";1525.2
"2026-02-27T21:09:00.000Z";"2026-02-27T21:12:00.000Z";1506
"2026-02-27T21:12:00.000Z";"2026-02-27T21:15:00.000Z";1501.8
"2026-02-27T21:15:00.000Z";"2026-02-27T21:18:00.000Z";1498
"2026-02-27T21:18:00.000Z";"2026-02-27T21:21:00.000Z";1499.2
"2026-02-27T21:21:00.000Z";"2026-02-27T21:24:00.000Z";1493.2
"2026-02-27T21:24:00.000Z";"2026-02-27T21:27:00.000Z";1493.2
"2026-02-27T21:27:00.000Z";"2026-02-27T21:30:00.000Z";1508.3
"2026-02-27T21:30:00.000Z";"2026-02-27T21:33:00.000Z";1527
"2026-02-27T21:33:00.000Z";"2026-02-27T21:36:00.000Z";1539
"2026-02-27T21:36:00.000Z";"2026-02-27T21:39:00.000Z";1542.3
"2026-02-27T21:39:00.000Z";"2026-02-27T21:42:00.000Z";1539.8
"2026-02-27T21:42:00.000Z";"2026-02-27T21:45:00.000Z";1535
"2026-02-27T21:45:00.000Z";"2026-02-27T21:48:00.000Z";1531.7
"2026-02-27T21:48:00.000Z";"2026-02-27T21:51:00.000Z";1539.5
"2026-02-27T21:51:00.000Z";"2026-02-27T21:54:00.000Z";1480.5
"2026-02-27T21:54:00.000Z";"2026-02-27T21:57:00.000Z";1474.3
"2026-02-27T21:57:00.000Z";"2026-02-27T22:00:00.000Z";1468.3
"2026-02-27T22:00:00.000Z";"2026-02-27T22:03:00.000Z";1465.8
"2026-02-27T22:03:00.000Z";"2026-02-27T22:06:00.000Z";1461
"2026-02-27T22:06:00.000Z";"2026-02-27T22:09:00.000Z";1451
"2026-02-27T22:09:00.000Z";"2026-02-27T22:12:00.000Z";1453.3
"2026-02-27T22:12:00.000Z";"2026-02-27T22:15:00.000Z";1468
"2026-02-27T22:15:00.000Z";"2026-02-27T22:18:00.000Z";1473
"2026-02-27T22:18:00.000Z";"2026-02-27T22:21:00.000Z";1456.6
"2026-02-27T22:21:00.000Z";"2026-02-27T22:24:00.000Z";1430.5
"2026-02-27T22:24:00.000Z";"2026-02-27T22:27:00.000Z";1431.5
"2026-02-27T22:27:00.000Z";"2026-02-27T22:30:00.000Z";1428.7
"2026-02-27T22:30:00.000Z";"2026-02-27T22:33:00.000Z";1423.5
"2026-02-27T22:33:00.000Z";"2026-02-27T22:36:00.000Z";1441
"2026-02-27T22:36:00.000Z";"2026-02-27T22:39:00.000Z";1442.5
"2026-02-27T22:39:00.000Z";"2026-02-27T22:42:00.000Z";1431
"2026-02-27T22:42:00.000Z";"2026-02-27T22:45:00.000Z";1425.2
"2026-02-27T22:45:00.000Z";"2026-02-27T22:48:00.000Z";1422.7
"2026-02-27T22:48:00.000Z";"2026-02-27T22:51:00.000Z";1414.8
"2026-02-27T22:51:00.000Z";"2026-02-27T22:54:00.000Z";1424
"2026-02-27T22:54:00.000Z";"2026-02-27T22:57:00.000Z";1434
"2026-02-27T22:57:00.000Z";"2026-02-27T23:00:00.000Z";1429.2
"2026-02-27T23:00:00.000Z";"2026-02-27T23:03:00.000Z";1428.7
"2026-02-27T23:03:00.000Z";"2026-02-27T23:06:00.000Z";1421.1
"2026-02-27T23:06:00.000Z";"2026-02-27T23:09:00.000Z";1432
"2026-02-27T23:09:00.000Z";"2026-02-27T23:12:00.000Z";1420.8
"2026-02-27T23:12:00.000Z";"2026-02-27T23:15:00.000Z";1392
"2026-02-27T23:15:00.000Z";"2026-02-27T23:18:00.000Z";1328.9
"2026-02-27T23:18:00.000Z";"2026-02-27T23:21:00.000Z";1325.2
"2026-02-27T23:21:00.000Z";"2026-02-27T23:24:00.000Z";1323.2
"2026-02-27T23:24:00.000Z";"2026-02-27T23:27:00.000Z";1334.7
"2026-02-27T23:27:00.000Z";"2026-02-27T23:30:00.000Z";1341.2
"2026-02-27T23:30:00.000Z";"2026-02-27T23:33:00.000Z";1324.7
"2026-02-27T23:33:00.000Z";"2026-02-27T23:36:00.000Z";1327.3
"2026-02-27T23:36:00.000Z";"2026-02-27T23:39:00.000Z";1312.3
"2026-02-27T23:39:00.000Z";"2026-02-27T23:42:00.000Z";1308
"2026-02-27T23:42:00.000Z";"2026-02-27T23:45:00.000Z";1295.8
"2026-02-27T23:45:00.000Z";"2026-02-27T23:48:00.000Z";1273.8
"2026-02-27T23:48:00.000Z";"2026-02-27T23:51:00.000Z";1280
"2026-02-27T23:51:00.000Z";"2026-02-27T23:54:00.000Z";1274.3
"2026-02-27T23:54:00.000Z";"2026-02-27T23:57:00.000Z";1272.3
"2026-02-27T23:57:00.000Z";"2026-02-28T00:00:00.000Z";1278
"2026-02-28T00:00:00.000Z";"2026-02-28T00:03:00.000Z";1279
"2026-02-28T00:03:00.000Z";"2026-02-28T00:06:00.000Z";1292.5
"2026-02-28T00:06:00.000Z";"2026-02-28T00:09:00.000Z";1294.2
"2026-02-28T00:09:00.000Z";"2026-02-28T00:12:00.000Z";1284.5
"2026-02-28T00:12:00.000Z";"2026-02-28T00:15:00.000Z";1287.8
"2026-02-28T00:15:00.000Z";"2026-02-28T00:18:00.000Z";1282
"2026-02-28T00:18:00.000Z";"2026-02-28T00:21:00.000Z";1276.8
"2026-02-28T00:21:00.000Z";"2026-02-28T00:24:00.000Z";1254.9
"2026-02-28T00:24:00.000Z";"2026-02-28T00:27:00.000Z";1232.8
"2026-02-28T00:27:00.000Z";"2026-02-28T00:30:00.000Z";1211.7
"2026-02-28T00:30:00.000Z";"2026-02-28T00:33:00.000Z";1228.3
"2026-02-28T00:33:00.000Z";"2026-02-28T00:36:00.000Z";1222.7
"2026-02-28T00:36:00.000Z";"2026-02-28T00:39:00.000Z";1222
"2026-02-28T00:39:00.000Z";"2026-02-28T00:42:00.000Z";1217.7
"2026-02-28T00:42:00.000Z";"2026-02-28T00:45:00.000Z";1206
"2026-02-28T00:45:00.000Z";"2026-02-28T00:48:00.000Z";1231.8
"2026-02-28T00:48:00.000Z";"2026-02-28T00:51:00.000Z";1263.7
"2026-02-28T00:51:00.000Z";"2026-02-28T00:54:00.000Z";1267.3
"2026-02-28T00:54:00.000Z";"2026-02-28T00:57:00.000Z";1265.5
"2026-02-28T00:57:00.000Z";"2026-02-28T01:00:00.000Z";1269
"2026-02-28T01:00:00.000Z";"2026-02-28T01:03:00.000Z";1271.8
"2026-02-28T01:03:00.000Z";"2026-02-28T01:06:00.000Z";1242.2
"2026-02-28T01:06:00.000Z";"2026-02-28T01:09:00.000Z";1231
"2026-02-28T01:09:00.000Z";"2026-02-28T01:12:00.000Z";1211.2
"2026-02-28T01:12:00.000Z";"2026-02-28T01:15:00.000Z";1204.2
"2026-02-28T01:15:00.000Z";"2026-02-28T01:18:00.000Z";1195.5
"2026-02-28T01:18:00.000Z";"2026-02-28T01:21:00.000Z";1184.3
"2026-02-28T01:21:00.000Z";"2026-02-28T01:24:00.000Z";1175.3
"2026-02-28T01:24:00.000Z";"2026-02-28T01:27:00.000Z";1172.3
"2026-02-28T01:27:00.000Z";"2026-02-28T01:30:00.000Z";1166.3
"2026-02-28T01:30:00.000Z";"2026-02-28T01:33:00.000Z";1166.2
"2026-02-28T01:33:00.000Z";"2026-02-28T01:36:00.000Z";1159.8
"2026-02-28T01:36:00.000Z";"2026-02-28T01:39:00.000Z";1165
"2026-02-28T01:39:00.000Z";"2026-02-28T01:42:00.000Z";1144
"2026-02-28T01:42:00.000Z";"2026-02-28T01:45:00.000Z";1137.2
"2026-02-28T01:45:00.000Z";"2026-02-28T01:48:00.000Z";1131.2
"2026-02-28T01:48:00.000Z";"2026-02-28T01:51:00.000Z";1136
"2026-02-28T01:51:00.000Z";"2026-02-28T01:54:00.000Z";1137
"2026-02-28T01:54:00.000Z";"2026-02-28T01:57:00.000Z";1140.5
"2026-02-28T01:57:00.000Z";"2026-02-28T02:00:00.000Z";1147.7
"2026-02-28T02:00:00.000Z";"2026-02-28T02:03:00.000Z";1150
"2026-02-28T02:03:00.000Z";"2026-02-28T02:06:00.000Z";1141.2
"2026-02-28T02:06:00.000Z";"2026-02-28T02:09:00.000Z";1135
"2026-02-28T02:09:00.000Z";"2026-02-28T02:12:00.000Z";1132.5
"2026-02-28T02:12:00.000Z";"2026-02-28T02:15:00.000Z";1128
"2026-02-28T02:15:00.000Z";"2026-02-28T02:18:00.000Z";1112.5
"2026-02-28T02:18:00.000Z";"2026-02-28T02:21:00.000Z";1107.2
"2026-02-28T02:21:00.000Z";"2026-02-28T02:24:00.000Z";1099.2
"2026-02-28T02:24:00.000Z";"2026-02-28T02:27:00.000Z";1082.2
"2026-02-28T02:27:00.000Z";"2026-02-28T02:30:00.000Z";1076
"2026-02-28T02:30:00.000Z";"2026-02-28T02:33:00.000Z";1086.2
"2026-02-28T02:33:00.000Z";"2026-02-28T02:36:00.000Z";1086.2
"2026-02-28T02:36:00.000Z";"2026-02-28T02:39:00.000Z";1084
"2026-02-28T02:39:00.000Z";"2026-02-28T02:42:00.000Z";1082.3
"2026-02-28T02:42:00.000Z";"2026-02-28T02:45:00.000Z";1082.3
"2026-02-28T02:45:00.000Z";"2026-02-28T02:48:00.000Z";1067.8
"2026-02-28T02:48:00.000Z";"2026-02-28T02:51:00.000Z";1095.5
"2026-02-28T02:51:00.000Z";"2026-02-28T02:54:00.000Z";1130.5
"2026-02-28T02:54:00.000Z";"2026-02-28T02:57:00.000Z";1137.3
"2026-02-28T02:57:00.000Z";"2026-02-28T03:00:00.000Z";1141.2
"2026-02-28T03:00:00.000Z";"2026-02-28T03:03:00.000Z";1160.3
"2026-02-28T03:03:00.000Z";"2026-02-28T03:06:00.000Z";1212
"2026-02-28T03:06:00.000Z";"2026-02-28T03:09:00.000Z";1238.7
"2026-02-28T03:09:00.000Z";"2026-02-28T03:12:00.000Z";1260.2
"2026-02-28T03:12:00.000Z";"2026-02-28T03:15:00.000Z";1253.7
"2026-02-28T03:15:00.000Z";"2026-02-28T03:18:00.000Z";1241
"2026-02-28T03:18:00.000Z";"2026-02-28T03:21:00.000Z";1238.3
"2026-02-28T03:21:00.000Z";"2026-02-28T03:24:00.000Z";1237.3
"2026-02-28T03:24:00.000Z";"2026-02-28T03:27:00.000Z";1242.8
"2026-02-28T03:27:00.000Z";"2026-02-28T03:30:00.000Z";1241
"2026-02-28T03:30:00.000Z";"2026-02-28T03:33:00.000Z";1238.3
"2026-02-28T03:33:00.000Z";"2026-02-28T03:36:00.000Z";1239.5
"2026-02-28T03:36:00.000Z";"2026-02-28T03:39:00.000Z";1236.8
"2026-02-28T03:39:00.000Z";"2026-02-28T03:42:00.000Z";1241
"2026-02-28T03:42:00.000Z";"2026-02-28T03:45:00.000Z";1238.2
"2026-02-28T03:45:00.000Z";"2026-02-28T03:48:00.000Z";1254.3
"2026-02-28T03:48:00.000Z";"2026-02-28T03:51:00.000Z";1256.5
"2026-02-28T03:51:00.000Z";"2026-02-28T03:54:00.000Z";1264.5
"2026-02-28T03:54:00.000Z";"2026-02-28T03:57:00.000Z";1264.7
"2026-02-28T03:57:00.000Z";"2026-02-28T04:00:00.000Z";1267.2
"2026-02-28T04:00:00.000Z";"2026-02-28T04:03:00.000Z";1273.5
"2026-02-28T04:03:00.000Z";"2026-02-28T04:06:00.000Z";1283.3
"2026-02-28T04:06:00.000Z";"2026-02-28T04:09:00.000Z";1303
"2026-02-28T04:09:00.000Z";"2026-02-28T04:12:00.000Z";1321
"2026-02-28T04:12:00.000Z";"2026-02-28T04:15:00.000Z";1330.7
"2026-02-28T04:15:00.000Z";"2026-02-28T04:18:00.000Z";1336
"2026-02-28T04:18:00.000Z";"2026-02-28T04:21:00.000Z";1326.2
"2026-02-28T04:21:00.000Z";"2026-02-28T04:24:00.000Z";1321
"2026-02-28T04:24:00.000Z";"2026-02-28T04:27:00.000Z";1333.3
"2026-02-28T04:27:00.000Z";"2026-02-28T04:30:00.000Z";1334.7
"2026-02-28T04:30:00.000Z";"2026-02-28T04:33:00.000Z";1309.8
"2026-02-28T04:33:00.000Z";"2026-02-28T04:36:00.000Z";1305.7
"2026-02-28T04:36:00.000Z";"2026-02-28T04:39:00.000Z";1302.7
"2026-02-28T04:39:00.000Z";"2026-02-28T04:42:00.000Z";1292.5
"2026-02-28T04:42:00.000Z";"2026-02-28T04:45:00.000Z";1287
"2026-02-28T04:45:00.000Z";"2026-02-28T04:48:00.000Z";1274.3
"2026-02-28T04:48:00.000Z";"2026-02-28T04:51:00.000Z";1276
"2026-02-28T04:51:00.000Z";"2026-02-28T04:54:00.000Z";1269.2
"2026-02-28T04:54:00.000Z";"2026-02-28T04:57:00.000Z";1273.5
"2026-02-28T04:57:00.000Z";"2026-02-28T05:00:00.000Z";1287.8
"2026-02-28T05:00:00.000Z";"2026-02-28T05:03:00.000Z";1300.8
"2026-02-28T05:03:00.000Z";"2026-02-28T05:06:00.000Z";1309.5
"2026-02-28T05:06:00.000Z";"2026-02-28T05:09:00.000Z";1311
"2026-02-28T05:09:00.000Z";"2026-02-28T05:12:00.000Z";1303.7
"2026-02-28T05:12:00.000Z";"2026-02-28T05:15:00.000Z";1309
"2026-02-28T05:15:00.000Z";"2026-02-28T05:18:00.000Z";1290.4
"2026-02-28T05:18:00.000Z";"2026-02-28T05:21:00.000Z";1296.5
"2026-02-28T05:21:00.000Z";"2026-02-28T05:24:00.000Z";1294.3
"2026-02-28T05:24:00.000Z";"2026-02-28T05:27:00.000Z";1294
"2026-02-28T05:27:00.000Z";"2026-02-28T05:30:00.000Z";1299.8
"2026-02-28T05:30:00.000Z";"2026-02-28T05:33:00.000Z";1290.8
"2026-02-28T05:33:00.000Z";"2026-02-28T05:36:00.000Z";1306.3
"2026-02-28T05:36:00.000Z";"2026-02-28T05:39:00.000Z";1316
"2026-02-28T05:39:00.000Z";"2026-02-28T05:42:00.000Z";1381.8
"2026-02-28T05:42:00.000Z";"2026-02-28T05:45:00.000Z";1414.3
"2026-02-28T05:45:00.000Z";"2026-02-28T05:48:00.000Z";1405.2
"2026-02-28T05:48:00.000Z";"2026-02-28T05:51:00.000Z";1417.3
"2026-02-28T05:51:00.000Z";"2026-02-28T05:54:00.000Z";1416.2
"2026-02-28T05:54:00.000Z";"2026-02-28T05:57:00.000Z";1413.8
"2026-02-28T05:57:00.000Z";"2026-02-28T06:00:00.000Z";1468.6
"2026-02-28T06:00:00.000Z";"2026-02-28T06:03:00.000Z";1631.2
"2026-02-28T06:03:00.000Z";"2026-02-28T06:06:00.000Z";1727.1
"2026-02-28T06:06:00.000Z";"2026-02-28T06:09:00.000Z";1773.5
"2026-02-28T06:09:00.000Z";"2026-02-28T06:12:00.000Z";1803.8
"2026-02-28T06:12:00.000Z";"2026-02-28T06:15:00.000Z";1809.3
"2026-02-28T06:15:00.000Z";"2026-02-28T06:18:00.000Z";1804
"2026-02-28T06:18:00.000Z";"2026-02-28T06:21:00.000Z";1809.7
"2026-02-28T06:21:00.000Z";"2026-02-28T06:24:00.000Z";1827.8
"2026-02-28T06:24:00.000Z";"2026-02-28T06:27:00.000Z";1875.3
"2026-02-28T06:27:00.000Z";"2026-02-28T06:30:00.000Z";1890.7
"2026-02-28T06:30:00.000Z";"2026-02-28T06:33:00.000Z";1906.5
"2026-02-28T06:33:00.000Z";"2026-02-28T06:36:00.000Z";1904.2
"2026-02-28T06:36:00.000Z";"2026-02-28T06:39:00.000Z";1915
"2026-02-28T06:39:00.000Z";"2026-02-28T06:42:00.000Z";1920.2
"2026-02-28T06:42:00.000Z";"2026-02-28T06:45:00.000Z";1917
"2026-02-28T06:45:00.000Z";"2026-02-28T06:48:00.000Z";1908.7
"2026-02-28T06:48:00.000Z";"2026-02-28T06:51:00.000Z";1897
"2026-02-28T06:51:00.000Z";"2026-02-28T06:54:00.000Z";1896.5
"2026-02-28T06:54:00.000Z";"2026-02-28T06:57:00.000Z";1928
"2026-02-28T06:57:00.000Z";"2026-02-28T07:00:00.000Z";1931.3
"2026-02-28T07:00:00.000Z";"2026-02-28T07:03:00.000Z";1917.8
"2026-02-28T07:03:00.000Z";"2026-02-28T07:06:00.000Z";1933.5
"2026-02-28T07:06:00.000Z";"2026-02-28T07:09:00.000Z";1921.2
"2026-02-28T07:09:00.000Z";"2026-02-28T07:12:00.000Z";1933.8
"2026-02-28T07:12:00.000Z";"2026-02-28T07:15:00.000Z";1953.3
"2026-02-28T07:15:00.000Z";"2026-02-28T07:18:00.000Z";1930.8
"2026-02-28T07:18:00.000Z";"2026-02-28T07:21:00.000Z";1898.8
"2026-02-28T07:21:00.000Z";"2026-02-28T07:24:00.000Z";1857.3
"2026-02-28T07:24:00.000Z";"2026-02-28T07:27:00.000Z";1874.8
"2026-02-28T07:27:00.000Z";"2026-02-28T07:30:00.000Z";1873.3
"2026-02-28T07:30:00.000Z";"2026-02-28T07:33:00.000Z";1838.3
"2026-02-28T07:33:00.000Z";"2026-02-28T07:36:00.000Z";1844
"2026-02-28T07:36:00.000Z";"2026-02-28T07:39:00.000Z";1838.5
"2026-02-28T07:39:00.000Z";"2026-02-28T07:42:00.000Z";1842.2
"2026-02-28T07:42:00.000Z";"2026-02-28T07:45:00.000Z";1847
"2026-02-28T07:45:00.000Z";"2026-02-28T07:48:00.000Z";1850.8
"2026-02-28T07:48:00.000Z";"2026-02-28T07:51:00.000Z";1857.5
"2026-02-28T07:51:00.000Z";"2026-02-28T07:54:00.000Z";1864.8
"2026-02-28T07:54:00.000Z";"2026-02-28T07:57:00.000Z";1874.8
"2026-02-28T07:57:00.000Z";"2026-02-28T08:00:00.000Z";1871.5
"2026-02-28T08:00:00.000Z";"2026-02-28T08:03:00.000Z";1835.5
"2026-02-28T08:03:00.000Z";"2026-02-28T08:06:00.000Z";1826.8
"2026-02-28T08:06:00.000Z";"2026-02-28T08:09:00.000Z";1798.8
"2026-02-28T08:09:00.000Z";"2026-02-28T08:12:00.000Z";1808
"2026-02-28T08:12:00.000Z";"2026-02-28T08:15:00.000Z";1779.3
"2026-02-28T08:15:00.000Z";"2026-02-28T08:18:00.000Z";1742.7
"2026-02-28T08:18:00.000Z";"2026-02-28T08:21:00.000Z";1732.7
"2026-02-28T08:21:00.000Z";"2026-02-28T08:24:00.000Z";1734.5
"2026-02-28T08:24:00.000Z";"2026-02-28T08:27:00.000Z";1730.3
"2026-02-28T08:27:00.000Z";"2026-02-28T08:30:00.000Z";1726.3
"2026-02-28T08:30:00.000Z";"2026-02-28T08:33:00.000Z";1720.2
"2026-02-28T08:33:00.000Z";"2026-02-28T08:36:00.000Z";1714.8
"2026-02-28T08:36:00.000Z";"2026-02-28T08:39:00.000Z";1701.5
"2026-02-28T08:39:00.000Z";"2026-02-28T08:42:00.000Z";1707
"2026-02-28T08:42:00.000Z";"2026-02-28T08:45:00.000Z";1715
"2026-02-28T08:45:00.000Z";"2026-02-28T08:48:00.000Z";1732.7
"2026-02-28T08:48:00.000Z";"2026-02-28T08:51:00.000Z";1741
"2026-02-28T08:51:00.000Z";"2026-02-28T08:54:00.000Z";1738.3
"2026-02-28T08:54:00.000Z";"2026-02-28T08:57:00.000Z";1740
"2026-02-28T08:57:00.000Z";"2026-02-28T09:00:00.000Z";1743.8
"2026-02-28T09:00:00.000Z";"2026-02-28T09:03:00.000Z";1729
"2026-02-28T09:03:00.000Z";"2026-02-28T09:06:00.000Z";1724
"2026-02-28T09:06:00.000Z";"2026-02-28T09:09:00.000Z";1734.2
"2026-02-28T09:09:00.000Z";"2026-02-28T09:12:00.000Z";1735.5
"2026-02-28T09:12:00.000Z";"2026-02-28T09:15:00.000Z";1728.8
"2026-02-28T09:15:00.000Z";"2026-02-28T09:18:00.000Z";1705.7
"2026-02-28T09:18:00.000Z";"2026-02-28T09:21:00.000Z";1713.8
"2026-02-28T09:21:00.000Z";"2026-02-28T09:24:00.000Z";1728.5
"2026-02-28T09:24:00.000Z";"2026-02-28T09:27:00.000Z";1734.2
"2026-02-28T09:27:00.000Z";"2026-02-28T09:30:00.000Z";1739.7
"2026-02-28T09:30:00.000Z";"2026-02-28T09:33:00.000Z";1745.7
"2026-02-28T09:33:00.000Z";"2026-02-28T09:36:00.000Z";1724
"2026-02-28T09:36:00.000Z";"2026-02-28T09:39:00.000Z";1704.2
"2026-02-28T09:39:00.000Z";"2026-02-28T09:42:00.000Z";1708.8
"2026-02-28T09:42:00.000Z";"2026-02-28T09:45:00.000Z";1712.8
